pedido_ref,mes,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,line_total,cantidad_lineas_origen,is_mock
ERP-MAYO-280251,mayo,280251,10114,CHIPS COLORES 1X200GRS GAONA,5.0,1115.70,5578.50,1,false
ERP-MAYO-280251,mayo,280251,10134,VALENCIANO CHIPS 1X150 GRS,20.0,615.70,12314.00,1,false
ERP-MAYO-280251,mayo,280251,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-280251,mayo,280251,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280253,mayo,280253,10048,CRUNCHIPS MINI 1X70GRS GAONA,5.0,578.51,2892.55,1,false
ERP-MAYO-280253,mayo,280253,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,16.0,989.67,15834.72,1,false
ERP-MAYO-280253,mayo,280253,10089,SINFONIA FRUTILLA 1X50GRS GAONA,5.0,413.22,2066.10,1,false
ERP-MAYO-280253,mayo,280253,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-MAYO-280253,mayo,280253,10110,BIZCOCHO SALADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-MAYO-280253,mayo,280253,235,SARDINA BAHIA ACEITE Y AGUA 125 GR,3.0,1322.31,3966.93,1,false
ERP-MAYO-280253,mayo,280253,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280253,mayo,280253,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280253,mayo,280253,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280253,mayo,280253,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-MAYO-280253,mayo,280253,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,2.0,3404.96,6809.92,1,false
ERP-MAYO-280253,mayo,280253,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,3.0,3404.96,10214.88,1,false
ERP-MAYO-280253,mayo,280253,462,PROVENZAL BASILIA 1X25 GR,5.0,388.43,1942.15,1,false
ERP-MAYO-280254,mayo,280254,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,3.0,4900.83,14702.49,1,false
ERP-MAYO-280254,mayo,280254,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,30.0,3644.63,109338.90,1,false
ERP-MAYO-280254,mayo,280254,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,3.0,4148.76,12446.28,1,false
ERP-MAYO-280254,mayo,280254,435,MANI SALADO 5X160G OVNI,2.0,4785.12,9570.24,1,false
ERP-MAYO-280256,mayo,280256,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,6.0,1008.26,6049.56,1,false
ERP-MAYO-280256,mayo,280256,10135,VALENCIANO PEPAS 1X150GRS,6.0,644.63,3867.78,1,false
ERP-MAYO-280256,mayo,280256,10138,VALENCIANO SURTIDO 1X150GRS,6.0,644.63,3867.78,1,false
ERP-MAYO-280256,mayo,280256,289,COLA 2.25 lts. X 6 MANAOS,1.0,9371.90,9371.90,1,false
ERP-MAYO-280256,mayo,280256,292,POMELO BLANCO 2.25 LTS. X 6 MANAOS,1.0,8272.73,8272.73,1,false
ERP-MAYO-280256,mayo,280256,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,8272.73,8272.73,1,false
ERP-MAYO-280256,mayo,280256,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,1.0,9371.90,9371.90,1,false
ERP-MAYO-280259,mayo,280259,10160,POMELO ROSADO 500 ML PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-280259,mayo,280259,303,NARANJA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-280259,mayo,280259,304,POMELO 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-280259,mayo,280259,308,MULTIFRUTA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-280262,mayo,280262,10014,ARITOS GALACTICOS SABOR CEBOLLA X60GR OVNI,5.0,917.36,4586.80,1,false
ERP-MAYO-280262,mayo,280262,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,2.0,3404.96,6809.92,1,false
ERP-MAYO-280262,mayo,280262,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,1.0,5611.57,5611.57,1,false
ERP-MAYO-280262,mayo,280262,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,2.0,1900.82,3801.64,1,false
ERP-MAYO-280262,mayo,280262,440,PAPAS FRITAS 5X90G OVNI,1.0,6669.42,6669.42,1,false
ERP-MAYO-280262,mayo,280262,441,PELOTITAS DE MAIZ 5X50G OVNI,3.0,1644.63,4933.89,1,false
ERP-MAYO-280262,mayo,280262,453,PALITOS GALÁCTICO  1X150G OVNI,3.0,1347.11,4041.33,1,false
ERP-MAYO-280267,mayo,280267,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,56.0,668.80,37452.80,1,false
ERP-MAYO-280267,mayo,280267,10094,SINFONIA DDL 1X100GRS GAONA,112.0,668.80,74905.60,1,false
ERP-MAYO-280267,mayo,280267,295,COLA 3 lts. X 6  MANAOS,40.0,7768.60,310744.00,1,false
ERP-MAYO-280267,mayo,280267,296,LIMA LIMON 3 LTS. X 6 MANAOS,20.0,7768.60,155372.00,1,false
ERP-MAYO-280267,mayo,280267,297,NARANJA 3 lts. X 6 MANAOS,25.0,7768.60,194215.00,1,false
ERP-MAYO-280267,mayo,280267,300,MANZANA 3 lts. X 6  MANAOS,25.0,7768.60,194215.00,1,false
ERP-MAYO-280267,mayo,280267,301,POMELO BLANCO 3 lts. X 6 MANAOS,25.0,7768.60,194215.00,1,false
ERP-MAYO-280286,mayo,280286,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-MAYO-280286,mayo,280286,10110,BIZCOCHO SALADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-MAYO-280286,mayo,280286,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,2.0,4148.76,8297.52,1,false
ERP-MAYO-280287,mayo,280287,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280287,mayo,280287,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280287,mayo,280287,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280287,mayo,280287,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280287,mayo,280287,311,MANZANA 1.5 lts. X6 PLACER,2.0,6181.82,12363.64,1,false
ERP-MAYO-280287,mayo,280287,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MAYO-280287,mayo,280287,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-MAYO-280287,mayo,280287,431,PALITOS DE MAIZ (NARANJA) 5X50G OVNI,3.0,1644.63,4933.89,1,false
ERP-MAYO-280291,mayo,280291,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,10.0,735.54,7355.40,1,false
ERP-MAYO-280291,mayo,280291,10110,BIZCOCHO SALADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-MAYO-280291,mayo,280291,10124,PEPA 1X300GRS GAONA,5.0,1198.35,5991.75,1,false
ERP-MAYO-280293,mayo,280293,10112,CHIPS CHOCOLATE 1X230GRS GAONA,3.0,1198.35,3595.05,1,false
ERP-MAYO-280293,mayo,280293,10113,CHIPS DDL 1X200GRS GAONA,3.0,1198.35,3595.05,1,false
ERP-MAYO-280293,mayo,280293,10114,CHIPS COLORES 1X200GRS GAONA,3.0,1198.35,3595.05,1,false
ERP-MAYO-280293,mayo,280293,10124,PEPA 1X300GRS GAONA,3.0,1198.35,3595.05,1,false
ERP-MAYO-280294,mayo,280294,10049,CRUNCHIPS DDL 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-280294,mayo,280294,10051,CRUNCHIPS COLORES 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-280294,mayo,280294,10052,CRUNCHIPS MANI 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-280294,mayo,280294,10053,CRUNCHIPS 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-280294,mayo,280294,10054,CRUNCHIPS DARK 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-280294,mayo,280294,289,COLA 2.25 lts. X 6 MANAOS,5.0,9371.90,46859.50,1,false
ERP-MAYO-280294,mayo,280294,305,MANZANA 500ml X12 PLACER,2.0,6504.13,13008.26,1,false
ERP-MAYO-280294,mayo,280294,306,PERA 500ml X12 PLACER,2.0,6504.13,13008.26,1,false
ERP-MAYO-280294,mayo,280294,307,ANANA 500ml X12 PLACER,3.0,6504.13,19512.39,1,false
ERP-MAYO-280294,mayo,280294,311,MANZANA 1.5 lts. X6 PLACER,3.0,6181.82,18545.46,1,false
ERP-MAYO-280294,mayo,280294,312,PERA 1.5 lts. X6 PLACER,2.0,6181.82,12363.64,1,false
ERP-MAYO-280294,mayo,280294,313,ANANA 1.5 lts. X6 PLACER,2.0,6181.82,12363.64,1,false
ERP-MAYO-280294,mayo,280294,316,AGUA 600ml X12 VILLA MANAOS,2.0,4917.36,9834.72,1,false
ERP-MAYO-280294,mayo,280294,322,MULTIFRUTA 1 LITRO X8 PINDAPOY,1.0,12024.79,12024.79,1,false
ERP-MAYO-280294,mayo,280294,346,MULTIFRUTA 200 CC X18 PINDAPOY,1.0,7719.01,7719.01,1,false
ERP-MAYO-280294,mayo,280294,379,DURAZNO 200 CC X18 PINDAPOY,4.0,7719.01,30876.04,1,false
ERP-MAYO-280294,mayo,280294,380,DURAZNO 1 LITRO PINDAPOY,1.0,12024.79,12024.79,1,false
ERP-MAYO-280295,mayo,280295,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280296,mayo,280296,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280296,mayo,280296,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280296,mayo,280296,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-280296,mayo,280296,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-280297,mayo,280297,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,2.0,735.54,1471.08,1,false
ERP-MAYO-280297,mayo,280297,10123,PEPA BATATA 1X300GRS GAONA,2.0,1198.34,2396.68,1,false
ERP-MAYO-280297,mayo,280297,10124,PEPA 1X300GRS GAONA,2.0,1198.34,2396.68,1,false
ERP-MAYO-280297,mayo,280297,10130,ALAMESA TOSTADA LIGHT 1X200GRS GAONA,1.0,1173.55,1173.55,1,false
ERP-MAYO-280297,mayo,280297,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-280298,mayo,280298,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-MAYO-290004,mayo,290004,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290004,mayo,290004,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-290004,mayo,290004,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290008,mayo,290008,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290014,mayo,290014,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-290014,mayo,290014,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290014,mayo,290014,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290014,mayo,290014,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-MAYO-290014,mayo,290014,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,4165.29,4165.29,1,false
ERP-MAYO-290016,mayo,290016,295,COLA 3 lts. X 6  MANAOS,7.0,8925.62,62479.34,1,false
ERP-MAYO-290016,mayo,290016,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290016,mayo,290016,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290016,mayo,290016,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290016,mayo,290016,315,SODA SIFON 2 lts. X6 MANAOS,4.0,8669.42,34677.68,1,false
ERP-MAYO-290018,mayo,290018,10009,MAYONESA NATURA 20X125GR,1.0,11404.96,11404.96,1,false
ERP-MAYO-290018,mayo,290018,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,5.0,1008.26,5041.30,1,false
ERP-MAYO-290018,mayo,290018,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,5.0,1008.26,5041.30,1,false
ERP-MAYO-290018,mayo,290018,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,5.0,1008.26,5041.30,1,false
ERP-MAYO-290018,mayo,290018,10124,PEPA 1X300GRS GAONA,4.0,1198.35,4793.40,1,false
ERP-MAYO-290018,mayo,290018,10140,COLA 1.5 LTS X 6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-MAYO-290018,mayo,290018,295,COLA 3 lts. X 6  MANAOS,6.0,8925.62,53553.72,1,false
ERP-MAYO-290018,mayo,290018,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290018,mayo,290018,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-290018,mayo,290018,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-290018,mayo,290018,319,AGUA BIDON 6lts. VILLA MANAOS,8.0,1842.98,14743.84,1,false
ERP-MAYO-290018,mayo,290018,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,2.0,9371.90,18743.80,1,false
ERP-MAYO-290018,mayo,290018,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MAYO-290018,mayo,290018,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MAYO-290026,mayo,290026,319,AGUA BIDON 6lts. VILLA MANAOS,5.0,1842.98,9214.90,1,false
ERP-MAYO-290028,mayo,290028,10097,MAGDALENA (CLASICA) VAINILLA 1X200GRS GAONA,10.0,1528.93,15289.30,1,false
ERP-MAYO-290028,mayo,290028,10106,MAGDALENA VAINILLA RELL. CHOCOLATE 1X200GRS GAONA,10.0,1528.93,15289.30,1,false
ERP-MAYO-290028,mayo,290028,10135,VALENCIANO PEPAS 1X150GRS,36.0,625.34,22512.24,1,false
ERP-MAYO-290028,mayo,290028,292,POMELO BLANCO 2.25 LTS. X 6 MANAOS,2.0,9371.90,18743.80,1,false
ERP-MAYO-290028,mayo,290028,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,8272.73,8272.73,1,false
ERP-MAYO-290028,mayo,290028,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290028,mayo,290028,3,LECHE CHOCOLATADA CRUNCHIP GAONA 18X200ML,1.0,13206.61,13206.61,1,false
ERP-MAYO-290028,mayo,290028,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290028,mayo,290028,302,GUARANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290028,mayo,290028,315,SODA SIFON 2 lts. X6 MANAOS,2.0,8669.42,17338.84,1,false
ERP-MAYO-290028,mayo,290028,337,NARANJA-DURAZNO S/ AZUCAR 2.25 LTS. X 6 MANAOS,1.0,9446.28,9446.28,1,false
ERP-MAYO-290028,mayo,290028,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,2.0,9371.90,18743.80,1,false
ERP-MAYO-290032,mayo,290032,10047,POMELO ROSADO 1.5 LTS X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MAYO-290032,mayo,290032,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290032,mayo,290032,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290032,mayo,290032,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290033,mayo,290033,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290033,mayo,290033,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290033,mayo,290033,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290034,mayo,290034,10048,CRUNCHIPS MINI 1X70GRS GAONA,4.0,578.51,2314.04,1,false
ERP-MAYO-290034,mayo,290034,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,2.0,933.88,1867.76,1,false
ERP-MAYO-290034,mayo,290034,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,3.0,933.88,2801.64,1,false
ERP-MAYO-290034,mayo,290034,10123,PEPA BATATA 1X300GRS GAONA,11.0,1198.35,13181.85,1,false
ERP-MAYO-290034,mayo,290034,10124,PEPA 1X300GRS GAONA,11.0,1198.35,13181.85,1,false
ERP-MAYO-290034,mayo,290034,10130,ALAMESA TOSTADA LIGHT 1X200GRS GAONA,11.0,1173.55,12909.05,1,false
ERP-MAYO-290034,mayo,290034,10135,VALENCIANO PEPAS 1X150GRS,9.0,644.63,5801.67,1,false
ERP-MAYO-290034,mayo,290034,229,ATUN BAHIA AL NAT. DESM. 170 GR,3.0,1280.99,3842.97,1,false
ERP-MAYO-290034,mayo,290034,235,SARDINA BAHIA ACEITE Y AGUA 125 GR,3.0,1322.31,3966.93,1,false
ERP-MAYO-290034,mayo,290034,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290034,mayo,290034,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290034,mayo,290034,3,LECHE CHOCOLATADA CRUNCHIP GAONA 18X200ML,1.0,13206.61,13206.61,1,false
ERP-MAYO-290034,mayo,290034,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290034,mayo,290034,310,POMELO 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-MAYO-290034,mayo,290034,311,MANZANA 1.5 lts. X6 PLACER,2.0,6181.82,12363.64,1,false
ERP-MAYO-290034,mayo,290034,346,MULTIFRUTA 200 CC X18 PINDAPOY,2.0,7719.01,15438.02,1,false
ERP-MAYO-290034,mayo,290034,431,PALITOS DE MAIZ (NARANJA) 5X50G OVNI,1.0,1644.63,1644.63,1,false
ERP-MAYO-290034,mayo,290034,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,2.0,5611.57,11223.14,1,false
ERP-MAYO-290034,mayo,290034,436,PALITOS SALADO 5X150G OVNI,3.0,4727.27,14181.81,1,false
ERP-MAYO-290034,mayo,290034,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,2.0,1900.82,3801.64,1,false
ERP-MAYO-290034,mayo,290034,440,PAPAS FRITAS 5X90G OVNI,1.0,6669.42,6669.42,1,false
ERP-MAYO-290043,mayo,290043,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290043,mayo,290043,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290043,mayo,290043,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290043,mayo,290043,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MAYO-290044,mayo,290044,281,COLA 600ml X 12 MANAOS,3.0,7735.54,23206.62,1,false
ERP-MAYO-290044,mayo,290044,283,NARANJA 600ml X 12 MANAOS,1.0,7735.54,7735.54,1,false
ERP-MAYO-290044,mayo,290044,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-290044,mayo,290044,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290044,mayo,290044,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290044,mayo,290044,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290048,mayo,290048,10009,MAYONESA NATURA 20X125GR,1.0,11404.96,11404.96,1,false
ERP-MAYO-290048,mayo,290048,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290048,mayo,290048,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290048,mayo,290048,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MAYO-290048,mayo,290048,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-MAYO-290048,mayo,290048,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MAYO-290048,mayo,290048,440,PAPAS FRITAS 5X90G OVNI,3.0,6669.42,20008.26,1,false
ERP-MAYO-290053,mayo,290053,10112,CHIPS CHOCOLATE 1X230GRS GAONA,7.0,1198.35,8388.45,1,false
ERP-MAYO-290053,mayo,290053,10115,ANILLO COCO 1X220GRS GAONA,2.0,1099.18,2198.36,1,false
ERP-MAYO-290053,mayo,290053,10117,ANILLO VAINILLA 1X220GRS GAONA,2.0,1099.18,2198.36,1,false
ERP-MAYO-290053,mayo,290053,10126,RECREO SURTIDO 1X300 GRS GAONA,8.0,1314.05,10512.40,1,false
ERP-MAYO-290053,mayo,290053,10134,VALENCIANO CHIPS 1X150 GRS,6.0,615.70,3694.20,1,false
ERP-MAYO-290053,mayo,290053,10135,VALENCIANO PEPAS 1X150GRS,12.0,630.16,7561.92,1,false
ERP-MAYO-290053,mayo,290053,10136,VALENCIANO ANILLO LIMON 1X150GRS,6.0,615.70,3694.20,1,false
ERP-MAYO-290053,mayo,290053,10137,VALENCIANO MASITA VAINILLA 1X150GR,12.0,630.16,7561.92,1,false
ERP-MAYO-290053,mayo,290053,10138,VALENCIANO SURTIDO 1X150GRS,12.0,630.16,7561.92,1,false
ERP-MAYO-290053,mayo,290053,379,DURAZNO 200 CC X18 PINDAPOY,1.0,7719.01,7719.01,1,false
ERP-MAYO-290053,mayo,290053,380,DURAZNO 1 LITRO PINDAPOY,1.0,12024.79,12024.79,1,false
ERP-MAYO-290054,mayo,290054,10140,COLA 1.5 LTS X 6 MANAOS,2.0,6404.96,12809.92,1,false
ERP-MAYO-290054,mayo,290054,299,CITRUS 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290054,mayo,290054,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,4.0,3404.96,13619.84,1,false
ERP-MAYO-290054,mayo,290054,431,PALITOS DE MAIZ (NARANJA) 5X50G OVNI,3.0,1644.63,4933.89,1,false
ERP-MAYO-290054,mayo,290054,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,6.0,3404.96,20429.76,1,false
ERP-MAYO-290054,mayo,290054,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MAYO-290055,mayo,290055,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290055,mayo,290055,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290055,mayo,290055,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290062,mayo,290062,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290062,mayo,290062,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-290062,mayo,290062,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MAYO-290064,mayo,290064,295,COLA 3 lts. X 6  MANAOS,9.0,8925.62,80330.58,1,false
ERP-MAYO-290064,mayo,290064,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-290064,mayo,290064,297,NARANJA 3 lts. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MAYO-290064,mayo,290064,300,MANZANA 3 lts. X 6  MANAOS,6.0,8925.62,53553.72,1,false
ERP-MAYO-290064,mayo,290064,301,POMELO BLANCO 3 lts. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MAYO-290064,mayo,290064,315,SODA SIFON 2 lts. X6 MANAOS,6.0,8669.42,52016.52,1,false
ERP-MAYO-290067,mayo,290067,10053,CRUNCHIPS 1X132GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-MAYO-290067,mayo,290067,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-MAYO-290067,mayo,290067,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,2.0,1008.26,2016.52,1,false
ERP-MAYO-290067,mayo,290067,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-MAYO-290067,mayo,290067,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-MAYO-290067,mayo,290067,10085,SINFONIA CHOCOLATE 1X50GRS GAONA,2.0,413.22,826.44,1,false
ERP-MAYO-290067,mayo,290067,10086,SINFONIA (CLASICA) VAINILLA 1X50GRS GAONA,2.0,413.22,826.44,1,false
ERP-MAYO-290067,mayo,290067,10087,SINFONIA DUO FRUTILLA C/CREMA 1X50GRS GAONA,2.0,413.22,826.44,1,false
ERP-MAYO-290067,mayo,290067,10088,SINFONIA DUO DOS CHOCOLATES 1X50GRS GAONA,2.0,413.22,826.44,1,false
ERP-MAYO-290067,mayo,290067,10089,SINFONIA FRUTILLA 1X50GRS GAONA,2.0,413.22,826.44,1,false
ERP-MAYO-290067,mayo,290067,10096,MAGDALENA CHOCO RELL. DDL 1X215GRS GAONA,1.0,1528.93,1528.93,1,false
ERP-MAYO-290067,mayo,290067,10097,MAGDALENA (CLASICA) VAINILLA 1X200GRS GAONA,2.0,1528.92,3057.84,1,false
ERP-MAYO-290067,mayo,290067,10099,MAGDALENA FIESTA CHOCO 1X200GRS GAONA,1.0,1528.93,1528.93,1,false
