codigo,codigo_secundario,descripcion_larga,division,rubro,um_ventas,cant_minima_venta,um_compras,um_precio_sugerido,bu_un,bu_di,di_un,un_bu,hi_bu,pa_hi,pa_bu
97543,97543,COMBO 20 % 10863,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97544,97544,COMBO 20 % 10610,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97545,97545,COMBO 20 % 10862,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97546,97546,COMBO 20 % 10864,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97547,97547,COMBO 20 % 10606,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97548,97548,COMBO 639 10%,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97549,97549,COMBO 634 10%,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97550,97550,COMBO 6515 12%,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97552,97552,COMBO 10 % 3466,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97553,97553,COMBO 10 %,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97554,97554,COMBO 20 % 1009,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97555,97555,COMBO 20 % 3465,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97556,97556,COMBO 20 % 7250,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97557,97557,COMBO 15 % 7048,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97558,97558,COMBO 10 % 11661,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97559,97559,COMBO 15% 3777,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97560,97560,COMBO 15% 8721,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97561,97561,COMBO 20 % 3274,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97562,97562,COMBO 20 % 3276,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97563,97563,COMBO 20 % 3466,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97564,97564,COMBO 10% 11663,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97565,97565,COMBO 15% 10204,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97566,97566,COMBO 15% 8722,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97567,97567,COMBO YPF 6020,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97568,97568,COMBO YPF 11646,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97570,97570,COMBO YPF 10129,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97571,97571,COMBO YPF 10130,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97572,97572,COMBO YPF 10131,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97573,97573,COMBO YPF 10132,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97574,97574,COMBO YPF 10108,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97575,97575,COMBO YPF 11905,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97576,97576,COMBO YPF 11913,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97577,97577,COMBO YPF 11921,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97578,97578,COMBO YPF 3465,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97579,97579,COMBO YPF 3466,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97580,97580,COMBO YPF 10380,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97581,97581,COMBO YPF 9302,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
97582,97582,COMBO YPF 9304,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
97583,97583,COMBO YPF 9305,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
97584,97584,COMBO YPF 9312,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
97585,97585,COMBO YPF 9327,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
97586,97586,COMBO YPF 3746,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97587,97587,COMBO YPF 6973,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97588,97588,COMBO YPF 7167,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97589,97589,COMBO YPF 7168,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97590,97590,COMBO YPF 7174,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97591,97591,COMBO YPF 11744,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97592,97592,COMBO YPF 11745,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97593,97593,COMBO YPF 11746,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97594,97594,COMBO YPF 11330,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97595,97595,COMBO YPF 11331,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97596,97596,COMBO YPF 4013,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97597,97597,COMBO 20% 11607,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97598,97598,COMBO HAR- BARRIOS,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97599,97599,COMBO HARINS-CENTRO,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
97600,97600,COMBO 6 KOPAS 25%,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97601,97601,COMBO 60% 11945,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97602,97602,COMBO 37% 6907,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97603,97603,COMBO 39% 12241,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97604,97604,COMBO 39% 12242,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
97605,97605,COMBO 9963 1+1,HARINAS,CHOCOLATES BAGLEY JV,UN,1,BU,UN,1,1,1,1,1,1,1
97606,97606,COMBO 9964 1+1,HARINAS,CHOCOLATES BAGLEY JV,UN,1,BU,UN,1,1,1,1,1,1,1
97607,97607,COMBO 12014 20%,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97608,97608,COMBO 12015 20%,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97609,97609,COMBO 2+1 11316,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97610,97610,COMBO 2+1 10496,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97611,97611,COMBO 2+1 10497,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97612,97612,COMBO 2+1 11149,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97613,97613,COMBO 2+1 11122,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97616,97616,COMBO 2+1 4542,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97617,97617,COMBO 100% 11760,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97618,97618,COMBO 100% 11757,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97619,97619,COMBO 100% 11759,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97620,97620,COMBO 100% 11758,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97621,97621,COMBO 5 % 5093,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97622,97622,COMBO 5 % 5094,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97623,97623,COMBO 5 % 5095,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97624,97624,COMBO 5 % 5096,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97625,97625,COMBO 5 % 5098,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97626,97626,COMBO 5 % 5092,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97627,97627,COMBO 5 % 5113,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97628,97628,COMBO 5 % 5114,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97629,97629,COMBO 5 % 5115,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97630,97630,COMBO 5 % 5116,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97631,97631,COMBO 5 % 5117,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97632,97632,COMBO100 % 11240,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97633,97633,COMBO100 % 11257,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97634,97634,COMBO100 % 11258,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97635,97635,COMBO100 % 11348,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97636,97636,COMBO 100% 11814,CHOCOLATES,HELADOS,UN,1,BU,UN,1,1,1,1,1,1,1
97637,97637,COMBO 33% 10636,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97638,97638,COMBO 33% 10637,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97639,97639,COMBO 33% 10638,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97640,97640,COMBO 33% 10639,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97641,97641,COMBO 33% 10640,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97642,97642,COMBO 33% 10641,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97643,97643,COMBO 33% 10642,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97644,97644,COMBO 33% 10643,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97645,97645,COMBO 33% 11163,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97646,97646,COMBO 33% 11164,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97647,97647,COMBO 33% 11793,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97648,97648,COMBO 33% 10669,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97649,97649,COMBO 5% 11971,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97650,97650,COMBO 5% 11970,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97651,97651,COMBO 5% 11972,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97652,97652,COMBO 5% 11973,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97653,97653,COMBO 5% 11974,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97654,97654,COMBO 45%  12077,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97655,97655,COMBO 45% 12078,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97656,97656,COMBO 45% 12182,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97657,97657,COMBO 45% 12181,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97952,97952,COMBO 5% 11973,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
97953,97953,COMBO 3+1 3116,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97954,97954,COMBO 3+1 2831,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97955,97955,COMBO 3+1 3926,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97956,97956,COMBO 3+1 2404,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97957,97957,COMBO 3+1 2402,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97958,97958,COMBO 3+1 2835,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97959,97959,COMBO 3+1 3903,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97960,97960,COMBO 3+1 3265,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97961,97961,COMBO 3+1 3918,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97962,97962,COMBO 3+1 11277,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97963,97963,COMBO 3+1 11276,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97964,97964,COMBO 3+1 12254,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97965,97965,COMBO 3+1 12253,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97966,97966,COMBO 3+1 1958,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97967,97967,COMBO 3+1 10632,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97968,97968,COMBO 3+1 10633,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97969,97969,COMBO 3+1 12259,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97970,97970,COMBO 3+1 12262,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97971,97971,COMBO 3+1 4158,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97972,97972,COMBO 3+1 4230,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97973,97973,COMBO 3+1 12212,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97974,97974,COMBO 3+1 3501,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97975,97975,COMBO 3+1 12210,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97976,97976,COMBO 3+1 12213,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97977,97977,COMBO 3+1 12252,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97978,97978,COMBO 3+1 4181,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97979,97979,COMBO 3+1 3797,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97980,97980,COMBO 3+1 12265,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97981,97981,COMBO 3+1 12214,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97982,97982,COMBO 3+1 4157,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97983,97983,COMBO 3+1 11201,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97984,97984,COMBO 3+1 10306,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97985,97985,COMBO 3+1 12211,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
97986,97986,COMBO 20 % 11871,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97987,97987,COMBO 3+1 11849,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97988,97988,COMBO 20% 11870,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97989,97989,COMBO 20% 10945,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97990,97990,COMBO 3+1 10659,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97991,97991,COMBO 20% 10662,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97992,97992,COMBO 20% 10660,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97993,97993,COMBO 3+1 10682,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97994,97994,COMBO 3+1 10683,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97995,97995,COMBO 3+1 10961,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97996,97996,COMBO 3+1 10960,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97997,97997,COMBO 3+1 10962,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97998,97998,COMBO 3+1 10957,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
97999,97999,COMBO 3+1 10956,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98000,98000,COMBO 3+1 10963,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98001,98001,COMBO 3+1 10958,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98002,98002,COMBO 3+1 10955,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98003,98003,COMBO 10+1 6600,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98004,98004,COMBO 10% 11970,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98005,98005,COMBO 10% 11971,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98006,98006,COMBO 10% 11972,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98007,98007,COMBO 10% 11973,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98008,98008,COMBO 10% 11974,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98009,98009,COMBO 12% 5058,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98010,98010,COMBO 20% 6805,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98011,98011,COMBO 10+1 9567,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98012,98012,COMBO 20 % 11037,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98013,98013,COMBO 20 % 11039,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98014,98014,COMBO 20 % 11242,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98015,98015,COMBO 20% 11664,HARINAS,CHOCOLATES ARCOR J.V.,UN,1,BU,UN,1,1,1,1,1,1,1
98016,98016,COMBO 5+1 1782,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98017,98017,COMBO 5+1 11834,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98018,98018,COMBO 5+1 4713,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98019,98019,COMBO VASO AFA,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98020,98020,COMBO 5+1 2528,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98021,98021,COMBO 5+1 3081,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98022,98022,COMBO 5+1 3113,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98023,98023,COMBO 5+1 11878,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98024,98024,COMBO 5+1 11857,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98025,98025,CAJA DE NAVIDAD,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
98026,98026,COMBO 5+1 11828,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98027,98027,COMBO 20% 9313,HARINAS,DIV.HARINAS BAGLEY,UN,1,BU,UN,1,1,1,1,1,1,1
98028,98028,COMBO 3+1 11801,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98029,98029,COMBO 10636,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98030,98030,COMBO 10637,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98031,98031,COMBO 10638,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98032,98032,COMBO 10639,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98033,98033,COMBO 10640,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98034,98034,COMBO 10641,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98035,98035,COMBO 10642,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98036,98036,COMBO 10643,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98037,98037,COMBO 10669,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98038,98038,COMBO 11163,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98039,98039,COMBO 11164,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98040,98040,COMBO 11793,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98041,98041,COMBO 12143,ALIMENTOS,DIV. ALIMENTOS,UN,1,BU,UN,1,1,1,1,1,1,1
98042,98042,COMBO 9841,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98043,98043,COMBO 9842,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98044,98044,COMBO 9843,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98045,98045,COMBO 9844,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98046,98046,COMBO 9845,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98047,98047,COMBO 9847,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98048,98048,COMBO 10141,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98049,98049,COMBO 10157,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98050,98050,COMBO 11166,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98051,98051,COMBO 11170,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98052,98052,COMBO 11790,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98053,98053,COMBO 11791,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98054,98054,COMBO 11792,ALIMENTOS,COMESTIBLES LA CAMPAGNOLA,UN,1,BU,UN,1,1,1,1,1,1,1
98055,98055,COMBO 5 UNID 4390,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98056,98056,COMBO 5 UNID 4391,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98057,98057,COMBO 5 UNID 4392,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
98058,98058,COMBO 5 UNID 4393,HARINAS,DIV.HARINAS,UN,1,BU,UN,1,1,1,1,1,1,1
